"","Bzone","DailyCO2e_2019","DVMT_2019","DailyCO2e_2045_base","DVMT_2045_base","DailyCO2e_2045_telework","DVMT_2045_telework","hispanic_index","low_income_index","racial_minority_index","age75older_index","nonEnglish_index","disability_index","index","EEA"
"591",2068,64581.834477503,145616.322825167,37105.0512206183,136963.285980878,31554.1765475282,116293.881505472,0,0,0,1.73414727558901,0,0,1.73414727558901,0
"592",2069.01,32392.177870986,72805.972101977,6601.27595271615,25237.9122542031,5518.15929730408,20945.5531696314,0,1.37650536374262,0,1.60150191433909,0,0,2.97800727808171,1
"593",2069.02,1909.704202684,4214.335746215,1246.54928581024,5297.59058256345,1013.86021640417,4188.80577712485,0,2.01361064787366,0,0,0,0,2.01361064787366,1
"594",2070,28752.433828008,63815.090435861,15550.5890635819,62694.1943941723,12448.1331099274,49852.8884298062,0,2.01292374493353,0,0,0,0,2.01292374493353,1
"595",2071,15406.362169169,35219.699560864,10567.4479004727,38124.910963237,9146.05709034072,33201.5489036978,0,0,0,2.36737362979544,0,1.6637254930904,2.36737362979544,1
"596",2072,28903.486949538,64813.334624326,16735.0793315046,62848.1194647766,13510.1426823253,51061.834291518,1.62899713601285,0,0,1.52162534188314,0,1.53267112631385,3.15062247789598,1
"597",2073.01,17867.832088069,39805.28900608,8763.26450122239,38401.3274526457,7353.56432667226,32595.3109024822,2.20938051594963,3,0,0,2.0652230742039,0,7.27460359015352,1
"598",2073.02,5708.789486601,12805.498947365,3213.75169366362,15218.3233943476,2578.51402990253,12125.8834356383,2.20706421386305,3,0,0,2.06453123356955,0,7.27159544743261,1
"599",2073.03,47644.97598361,106071.908059839,47995.1448778546,199035.760974057,39994.2896163132,164611.320039989,1.57253378690866,1.7053801864017,0,0,0,0,3.27791397331035,1
"600",2074.01,3603.373727873,8038.757664785,2529.82600238778,11072.2731925413,2275.84919731452,9625.11972590526,2.32046435556618,3,0,0,2.09612409367113,0,7.41658844923731,1
"601",2074.02,2779.926114946,6253.263811888,1234.83229680782,4768.44980937835,890.640582694773,3427.28147451553,1.62192820740469,1.5761985670346,0,0,0,0,3.19812677443929,1
"602",2075.01,4678.639363448,10483.545415393,3381.99762311391,15301.5821412158,2384.57398833998,10954.2311695799,3,3,0,0,2.29993709941625,0,8.29993709941625,1
"603",2075.02,12532.109097716,27596.987957321,8614.94505801855,38550.8660293607,6736.9472063703,30343.0884732973,3,3,0,0,2.29993709941625,0,8.29993709941625,1
"604",2076.01,16871.077726012,37602.815910476,5700.30182666958,24471.9886392945,4497.0535063837,19858.1499096185,3,3,0,0,2.29513402936625,0,8.29513402936625,1
"605",2076.02,17104.197931409,37796.417759694,7176.4644699252,31091.5599364652,6192.2621341235,25994.6618204185,3,3,0,0,2.29184163672818,0,8.29184163672818,1
"606",2076.03,2680.556427832,5783.708320751,2012.91949586801,8944.58833077826,1600.48251710672,7346.43601001146,3,3,0,0,2.29993709941625,0,8.29993709941625,1
"607",2077,15153.260854742,33914.228221137,9153.82405898548,33102.7730746687,7684.14812220247,27909.0198494092,0,0,0,1.57453445833118,0,0,1.57453445833118,0
"608",2078,4918.24953433,11124.464264587,3148.31138504465,11370.8407325147,2502.33083928352,9008.78784759623,0,0,0,1.57498928482137,0,0,1.57498928482137,0
"609",2079.01,4694.676698566,10476.869114295,2373.2178311583,9315.17189162278,1905.4645382418,7542.8506099152,1.79680776526717,1.92556468779897,0,0,0,1.52934487772198,3.72237245306614,1
"610",2079.02,33604.725850834,74780.130918388,24651.5264065638,99374.8101712628,20040.6027575816,80659.7827125395,1.6189105925814,1.73811092200418,0,0,0,1.54796095100826,3.35702151458558,1
"611",2080.01,1622.586855767,3535.705449912,468.466365648532,1768.03350423818,340.929934189639,1305.41842813882,1.67537717507562,1.79268651450105,0,0,0,1.56115851031499,3.46806368957666,1
"612",2080.02,2321.807532565,5039.016271504,2145.03826130607,8756.54706495208,1544.3809353381,6755.57488035855,2.05443409186811,2.15896762995371,0,0,0,1.64370571197127,4.21340172182182,1
"613",2080.03,1241.788180663,2813.85001489,1838.13627557526,7689.84122688909,1457.81266874118,6161.16635199099,1.62146029675177,1.74058686017659,0,0,0,1.54941703501008,3.36204715692836,1
"614",2080.04,3870.147423187,8625.604670538,3072.8257154913,12134.973134953,2335.97841755245,9460.89474401729,1.62146029675177,1.74058686017659,0,0,0,1.54941703501008,3.36204715692836,1
"615",2081,13448.447805713,29477.280752654,7993.76698168513,34422.3054175151,5888.21977058671,25400.6224255139,2.93391826746375,3,1.58148995942709,0,1.71623266183285,1.81542953209991,9.23164088872369,1
"616",2082,67443.533018139,148639.625811573,35921.8595666309,146157.383190333,28414.0627087224,116058.372699858,3,2.02900838537432,0,0,1.65366555751447,0,6.68267394288879,1
"617",2083,9692.141872138,21507.898816219,5566.45241607793,23898.0375981538,4704.8298266202,19891.0851438351,1.76729512185886,2.4377906091363,0,0,0,1.88657323344886,4.20508573099516,1
"618",2084,4569.284484496,10050.766556821,2498.60642076434,10644.9743474534,2143.90518127267,9110.36971234785,3,3,1.50117375861273,0,1.86083398244765,0,9.36200774106038,1
"619",2085.01,6154.442071547,13555.220286543,5061.81917406957,22179.1732197357,4297.54916441295,18509.4889034669,1.75336784812056,2.43931139175952,0,0,0,1.89554125278424,4.19267923988009,1
"620",2085.02,31335.741602326,68532.725267529,23794.6729297351,102513.106857485,19742.7688514871,84947.9171536002,1.75309232239777,2.43844636698618,0,0,0,1.8944960677823,4.19153868938395,1
"621",2086.01,1648.386711381,3665.449873766,3749.38283360524,14742.1900438937,3139.19005873352,12459.1880135049,0,1.10691335034367,0,1.53851915537377,0,0,2.64543250571744,1
"622",2086.02,2045.400916397,4712.009671195,3979.87078273776,14509.4845918815,3103.21502674917,11428.6633030223,0,0,0,2.14804301768184,0,0,2.14804301768184,0
"623",2086.03,1570.190419493,3509.836850499,2412.72874622439,9027.54674165261,1992.48537981,7441.99466236727,0,1.12835027220315,0,1.50662306454964,0,0,2.63497333675279,1
"624",2087,9220.118980196,20858.968022425,5670.55004856804,20693.0294593136,4989.14784384849,17925.5547003218,0,0,0,2.09419496318513,0,0,2.09419496318513,0
"625",2088,31488.286985726,70478.293849386,18974.1701831613,68609.0041267656,16854.2865192318,59965.9148317902,0,0,0,1.92830678724267,0,0,1.92830678724267,0
"626",2089.01,14112.477998623,30039.849656447,8231.63898308831,34978.0941650465,7697.75086626856,31371.2508996761,0,1.18722014301107,0,0,0,0,1.18722014301107,0
"627",2089.02,2594.205581403,5482.41385655,7009.37755166588,30559.2127019852,6547.32102491622,27904.1953797671,0,1.19219172610777,0,0,0,0,1.19219172610777,0
"628",2089.03,3912.786743985,8440.840638824,708.73031780055,2922.86317551071,622.250612686745,2347.83530641143,0,1.18848025595306,0,0,0,0,1.18848025595306,0
"629",2089.04,9301.549721627,20423.541342766,4870.28506523778,19295.3525634641,4093.77715966546,16489.7303078041,0,0,0,0,0,0,0,0
"630",2090,20406.926321735,43659.267688744,9809.87194460979,40588.806380636,9181.96452398266,37377.2899920021,0,1.20083565236189,0,0,0,0,1.20083565236189,0
"631",2091,10320.941527512,22398.751344621,5707.42041707606,20763.8867007393,4914.80332237277,17592.0697942673,0,1.11908196287594,0,0,0,0,1.11908196287594,0
"632",2092,2275.458850037,5047.776111361,1665.45763628523,6009.39823029334,1274.80721105105,4573.1270654537,0,1.00549888982823,0,1.64903593669206,0,0,2.65453482652028,1
"633",2093,6892.330098523,14989.632471248,3918.48845601537,14022.3904367748,3342.17555709998,11875.657345101,0,1.00549888982823,0,1.64903593669206,0,0,2.65453482652028,1
"634",2094,1890.398020816,4257.870724163,1127.02345696637,3966.13966345564,1015.44609860735,3469.76169356406,0,0,0,0,0,0,0,0
"635",2095,7521.41551111,16472.203868751,6400.9186919733,22332.8977723758,5319.11377458867,18430.0642494836,0,0,0,0,0,0,0,0
"636",2096.01,16987.025936257,37360.370549428,12922.2825597751,47612.7657346103,10535.8238054453,38518.0607958673,0,0,0,0,0,0,0,0
"637",2096.02,5197.836563481,11404.952117563,8211.93562269439,30790.1614308987,6662.11587181781,24987.4491642174,0,0,0,0,0,0,0,0
"638",2097,4731.693908841,10337.554805818,4489.598970123,17883.7879579392,3856.8749630239,15373.2175994707,0,1.05516178587679,1.59476097250045,0,0,0,2.64992275837724,1
"639",2098,13143.655513242,29155.896361789,10633.8276871322,42575.0525633375,9011.66055205384,36342.9392569807,0,1.63843121174228,1.56323199574966,0,0,0,3.20166320749193,1
"640",2099.01,8108.011547268,17939.10175287,2966.88189517778,11505.7678334467,2458.09300418683,9540.6675785338,0,1.05190109468193,1.63776820257848,0,0,0,2.68966929726041,1
"641",2099.02,11023.69881417,24086.629492056,12310.2252758089,48438.9297468434,10531.5016068426,41174.9679598684,0,1.08656380380028,1.63830020387759,0,0,0,2.72486400767787,1
"642",2100,29754.065861379,65871.068000122,16228.2668439001,63165.7244754738,13816.7677135223,52366.7161102293,0,1.01466011354909,1.62949385227448,0,0,0,2.64415396582357,1
"643",2101,7463.148094574,16510.365035368,3704.4078386763,14047.7167164234,3182.21289220381,11970.0148275401,0,1.68196082556101,1.64035025744541,0,0,0,3.32231108300642,1
"644",2102,15512.555391116,33959.03409372,10072.6478020874,38645.3793933825,8446.21586983607,32110.2215244851,0,1.68169424025693,1.63982892245085,0,0,0,3.32152316270778,1
"645",2103,462.130611733,979.298876661,550.303031472699,2402.41440947861,453.975803370112,1756.551236088,0,1.1643105270521,0,0,0,0,1.1643105270521,0
"646",2104,4909.745763749,10872.321415198,3378.23516743351,13186.3491590214,2823.60071725919,10885.4427110319,0,1.68172632203617,1.63987691706937,0,0,0,3.32160323910554,1
"647",2105,7556.615876985,16793.361947786,3992.16904400346,15962.8641529575,3373.17307683816,13149.2391941183,0,1.68183537169413,1.64011553204388,0,0,0,3.32195090373801,1
"648",2106,53831.931230992,119761.454324298,29021.8417776276,119925.792201443,24316.8490841198,101113.429954069,1.83475506518812,1.51760883063431,0,0,0,0,3.35236389582243,1
"649",2107,1590.161867202,3583.383956147,881.711771781545,3395.07515050712,810.697962733041,3089.7257854391,0,0,0,0,0,0,0,0
"650",2108,11424.757161075,25333.065424262,6836.63269563719,27337.5768507023,6050.11311651442,23675.2267677928,0,0,1.68688277380575,2.29276101306694,0,1.87197064562614,3.97964378687269,1
"651",2109,3755.090299766,8321.950569764,3364.91734270018,13190.8718874446,3045.71564324708,11914.4805857664,0,1.68103010597324,1.63913961270778,0,0,0,3.32016971868102,1
"652",2110,2349.21233961,5309.716026901,3806.30569613837,15128.2348525171,3270.63073851557,12969.6705872421,0,0,1.69537872731129,2.35105333803028,0,1.89124798619065,4.04643206534157,1
"653",2111.01,3316.382457763,7372.089510144,1740.08780583842,6666.49269583635,1418.28333090673,5618.37586995383,0,0,1.68844322143124,2.33104194388656,0,1.88143426116291,4.0194851653178,1
"654",2111.02,5072.879012942,10676.581415143,8757.32319026139,37070.6097266791,7720.30480248212,32469.8756109391,0,1.74711041911676,0,0,0,0,1.74711041911676,0
"655",2112.01,4227.330002366,8731.606407104,1814.31428784953,7872.25875084558,1745.40496214894,7211.87475662909,0,1.81859389188325,0,0,0,0,1.81859389188325,0
"656",2112.02,1299.987228509,2829.768075073,4610.54556780346,20108.3026989688,4129.25925661122,18090.5574518791,0,1.86317147556429,0,0,0,0,1.86317147556429,0
"657",2112.03,785.569446504,1604.981579528,653.414188494319,2773.92132679051,584.946303860913,2402.84557923779,0,1.86317147556429,0,0,0,0,1.86317147556429,0
"658",2112.04,1744.145437733,3633.033362023,1205.10683968361,4937.38008644997,1089.72018476379,4498.33746048648,0,1.86475701947877,0,0,0,0,1.86475701947877,0
"659",2112.05,176.050576496,351.623323657,80.2193972279504,367.997421440784,74.3284673727711,284.604271611664,0,1.8624698949152,0,0,0,0,1.8624698949152,0
"660",2112.06,983.026170771,2112.294804548,1119.83094251472,4974.90826948466,949.369270064762,4269.80494951411,0,1.86265328527522,0,0,0,0,1.86265328527522,0
"661",2113,6545.767950464,14621.371913389,3961.12561806177,14606.0277643293,3088.84228176951,11655.6997221301,0,0,0,0,0,0,0,0
"662",2114.01,1221.282427347,2689.325973182,3089.92205662045,12873.3558167733,2907.67628152424,11355.0419437302,0,0,1.64084130193627,2.23556086266279,0,1.8302652798147,3.87640216459906,1
"663",2114.02,10502.667915993,23280.500078546,5049.09351997781,18420.2176127277,4282.26269743233,15703.9072925853,0,0,0,0,0,0,0,0
"664",2114.03,7378.461522079,16421.441654051,979.800554121736,3565.23579373425,690.127689276682,2527.99450024941,0,0,0,0,0,0,0,0
"665",2115.01,6132.459319646,13733.301503071,3728.31804878785,13921.4175355289,3055.95704491864,11409.3254186741,0,0,0,0,0,0,0,0
"666",2115.02,11931.438508147,26921.806441365,6450.34296361273,24147.1525672903,5591.88924513057,20734.40433683,0,0,0,0,0,0,0,0
"667",2116.01,7883.918945405,17352.611823478,4195.43368209504,16260.2599378633,3592.45274161684,13758.4658582785,0,0,1.67753635319008,2.25497600759374,0,1.85927390931304,3.93251236078382,1
"668",2116.02,1491.245897455,3278.782274509,781.726521176842,2976.42685193147,653.33456067651,2419.91831970682,0,0,1.69263945837623,2.34292949861132,0,1.88976066595238,4.03556895698755,1
"669",2117.01,5921.143844569,13016.743288585,3132.73546285627,12003.6915906091,2881.30713142682,10834.1427333381,0,0,1.69584418943596,2.35305887293961,0,1.89217755745049,4.04890306237557,1
"670",2117.02,2496.713394435,5556.3698528,1278.89172826553,4862.84276976072,1099.76095567113,4170.21014120474,0,0,0,1.71927006973432,0,1.55822034188526,1.71927006973432,0
"671",2118,6084.896198818,13603.375742877,3710.39298212556,14194.3150584594,2923.99771806771,11286.3386455337,0,1.062601527727,0,0,0,0,1.062601527727,0
"672",2119,5935.160387045,12817.448419599,3447.45723016996,13141.645075074,2808.6314143054,10400.3649079655,0,1.05796235599809,0,0,0,0,1.05796235599809,0
"673",2120,4675.26388574,10308.647028415,2658.32758671123,10076.9318436065,2071.39240906164,7895.58212692925,0,1.07261859345955,0,0,0,0,1.07261859345955,0
"674",2121,2577.840114553,5668.01431628,1357.13817571488,5190.10467037336,1064.3995241957,3929.44974632633,0,1.08027798846399,0,0,0,0,1.08027798846399,0
"675",2122,9140.944612622,20144.719612072,4861.5739356694,19418.2479632338,4245.10946635261,17037.8030545282,0,1.44415955252998,0,0,0,0,1.44415955252998,0
"676",2123,998.754343328,2105.363424549,480.178854120197,1816.1451013589,444.235384305746,1623.89697953436,0,1.16096794878426,0,2.91975306785915,0,2.13319158723932,4.0807210166434,1
"677",2124,748.476996185,1619.550638536,420.812028239346,1547.20105057969,419.679635280256,1437.69552009123,0,0,0,0,0,0,0,0
"678",2125,48482.748957738,109206.017029061,27652.4870703115,102649.34506639,23019.6659491234,85540.8939464795,0,0,0,0,0,0,0,0
"679",2126,37329.039338289,84704.802143897,22585.1076558015,83448.5710207259,19237.4309377096,70579.4436932486,0,0,0,0,0,0,0,0
"680",2127,24154.600034774,53963.164483342,15546.6700065007,57070.9788452847,12657.5971290215,46097.1707877076,0,0,0,0,0,0,0,0
"681",2128,60802.417406887,136552.099126536,34255.6720885727,129079.101435277,28807.2718632057,108634.303164157,0,0,0,0,0,0,0,0
"682",2129,18227.21073236,40071.614765244,10846.5425730253,40481.594809268,9008.31842010694,33514.5200796305,0,0,0,0,0,0,0,0
"683",2130,25289.706433365,55929.82812686,12979.9448367471,48606.6962696132,10515.4089837696,39059.0812570487,0,0,0,0,0,0,0,0
"684",2131,37930.865127795,85596.495086334,25001.0248397087,90350.2491006737,21471.9516161445,77304.4027493504,0,0,0,0,0,0,0,0
"685",2132,58126.703361462,131201.983220166,34359.5420529841,126840.570328536,30154.8294742213,110015.65527817,0,0,0,0,0,0,0,0
"686",2133,42134.084672649,94823.004803177,23697.8500858666,87352.3760194085,20234.2484510314,74324.2096372315,0,0,0,0,0,0,0,0
"687",2134,25787.039836559,58388.229270719,14747.3302520191,54607.6383616702,12469.4381064582,46089.0957287359,0,0,0,0,0,0,0,0
"688",2135,52227.057070436,117541.541857122,30203.0969439904,110899.624471026,25766.1218560148,94174.9184708339,0,0,0,0,0,0,0,0
"689",2136,34068.0926659,76066.539598871,18863.2021779949,70210.2240324752,15434.2147819736,57747.3347503661,0,0,0,0,0,0,0,0
"690",2137,33933.357838311,76529.142381981,19060.0246362973,71612.7788822411,15346.9947921888,58151.4712831435,0,0,0,0,0,0,0,0
"691",2138,49759.891000805,111272.764468738,27569.872766664,107152.447121237,22574.2789457564,87652.2005940181,0,0,0,0,0,0,0,0
"692",2139,27456.78839859,61741.710510863,15490.2832106989,59139.5759751761,12409.962948328,47147.2901956419,0,0,0,0,0,0,0,0
"693",2140,34465.577148054,76764.933628441,18973.8810533541,73294.6393493575,15675.6162042565,60537.7962186611,0,0,0,0,0,0,0,0
"694",2141,19424.160131301,43543.495815232,11077.3409925465,41737.9719269406,8981.57445351372,33540.0921595839,0,0,0,0,0,0,0,0
"695",2142,58286.254045257,129922.110656679,32291.8141741458,125585.388925778,25801.4163785379,100938.149947544,0,1.06861281230369,0,0,0,0,1.06861281230369,0
"696",2143,24813.162804197,56037.687909566,14528.1163824957,52560.9011122395,12057.3864615457,43431.502390926,0,0,0,1.62037844268878,0,0,1.62037844268878,0
"697",2144,56015.935876009,125787.722775181,30255.3479257265,112794.564180027,24106.3172462434,89917.7376928386,0,0,0,0,0,0,0,0
"698",2145,52589.502605035,118102.421034014,30135.4405244406,114780.632398537,25479.6041571878,96031.8225409952,0,1.47575110661862,0,0,0,0,1.47575110661862,0
"699",2146,45949.955697233,104232.905216474,26263.4868177435,99036.2120406431,22610.8974661445,84721.0360054489,0,0,0,0,0,0,0,0
"700",2147,48842.435752754,109645.41773439,28191.8151959932,104747.15356592,23478.1005720546,86896.1922489929,0,0,0,0,0,0,0,0
"701",2148,24553.015655715,55342.7232351,14049.5221919369,52381.3844937144,11831.0429013791,44513.5029602968,0,0,0,0,0,0,0,0
"702",2149,7423.593150615,16339.539052535,4410.00423639897,15709.4870897581,3833.2384689427,13461.7355211566,0,0,0,0,0,0,0,0
"703",2150,59591.447022982,133778.198691243,32901.0257522808,126049.542354018,27204.9111896819,104053.945492173,0,0,0,0,0,0,0,0
"704",2151,2655.937237251,5904.142002132,1474.98325643023,5190.22166348087,1238.64174199239,4448.67358146489,0,0,0,1.58115750410897,0,0,1.58115750410897,0
"705",2152,8367.630796431,18794.531616485,4991.09201938382,17725.648454937,4513.65421212221,15793.3678567656,0,0,0,0,0,0,0,0
"706",2153,5107.54553356,11318.994816921,2995.72921528077,10513.8660296274,2613.80931487831,9056.42045746288,0,0,0,0,0,0,0,0
"707",2154,9236.491111057,20603.366573172,5127.47997104037,18273.603680796,4907.31852831087,16849.4625404759,0,0,0,0,0,0,0,0
"708",2155,12377.352351187,27443.788808769,7762.32287353027,27904.3623410211,6822.15333994588,24035.4666093043,0,0,0,0,0,0,0,0
"709",2156,11589.754282083,25691.464977712,6979.89982813985,24277.1081902596,6058.77113643557,20817.6280422551,0,0,0,0,0,0,0,0
"710",2157,9388.206159952,20971.34946229,5363.12024448914,19006.0421254039,4787.73804625873,16590.4661669962,0,0,0,0,0,0,0,0
"711",2158,16216.374176109,35705.833566544,9568.57972503508,33839.5605263532,7987.23975809874,27806.0588021298,0,0,0,0,0,0,0,0
"712",2159,4486.03156849,9849.380033313,2488.36529528501,8741.97706662563,2367.31785155329,8144.70851498036,0,0,0,0,0,0,0,0
